year,price,transmission,mileage,fuel_type,engine_size,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol
2016,15495,Automatic,72676.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2013,11900,Semi-Auto,33925.0,Petrol,1.6,0,0,0,1,0,0,0,1
2019,44000,Semi-Auto,3999.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,30500,Semi-Auto,2105.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,17450,Semi-Auto,21875.0,Diesel,1.6,0,0,0,1,1,0,0,0
2016,10749,Manual,91751.0,Diesel,2.1,0,1,0,0,1,0,0,0
2015,13999,Manual,42407.0,Diesel,2.1,0,1,0,0,1,0,0,0
2019,28480,Semi-Auto,1998.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,28480,Semi-Auto,1998.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,29480,Semi-Auto,1998.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26480,Semi-Auto,15006.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25980,Semi-Auto,12436.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26980,Semi-Auto,11423.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25980,Semi-Auto,12810.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,19980,Semi-Auto,26119.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,27980,Semi-Auto,4833.0,Diesel,1.6,0,0,0,1,1,0,0,0
2018,24600,Semi-Auto,8223.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,23480,Semi-Auto,14402.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,16690,Semi-Auto,14314.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,23799,Automatic,5762.0,Petrol,1.5,1,0,0,0,0,0,0,1
2018,21299,Semi-Auto,5628.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19795,Semi-Auto,21000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19995,Semi-Auto,36814.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,15429,Semi-Auto,50446.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,29495,Automatic,4999.0,Diesel,2.0,1,0,0,0,1,0,0,0
2016,21995,Semi-Auto,13457.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,26995,Semi-Auto,6447.0,Diesel,2.0,0,0,0,1,1,0,0,0
2014,16999,Semi-Auto,33593.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,18799,Semi-Auto,37890.0,Diesel,2.1,0,0,0,1,1,0,0,0
2014,13490,Semi-Auto,68422.0,Diesel,2.1,0,0,0,1,1,0,0,0
2013,9990,Semi-Auto,41842.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,18490,Semi-Auto,46430.0,Diesel,2.1,0,0,0,1,1,0,0,0
2013,9990,Semi-Auto,41841.0,Diesel,2.1,0,0,0,1,1,0,0,0
2014,13490,Semi-Auto,68422.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,40000,Semi-Auto,4504.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,29980,Semi-Auto,1998.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24680,Semi-Auto,10795.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20980,Semi-Auto,13253.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,27000,Semi-Auto,7721.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,22980,Semi-Auto,7442.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,33980,Semi-Auto,13983.0,Petrol,3.0,0,0,0,1,0,0,0,1
2017,14690,Manual,41814.0,Diesel,1.6,0,1,0,0,1,0,0,0
2019,29496,Automatic,6052.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,23995,Semi-Auto,10441.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25799,Automatic,2177.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,30899,Automatic,860.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,28499,Automatic,2646.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,29499,Automatic,1676.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,30799,Automatic,1812.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,31999,Automatic,1097.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,26599,Automatic,1566.0,Diesel,1.6,1,0,0,0,1,0,0,0
2019,31999,Semi-Auto,5110.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,28299,Automatic,1142.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,28000,Automatic,584.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,27000,Automatic,1196.0,Petrol,1.5,1,0,0,0,0,0,0,1
2020,31480,Semi-Auto,19.0,Diesel,2.0,0,0,0,1,1,0,0,0
2020,30480,Semi-Auto,1989.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,41500,Semi-Auto,2317.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,44480,Semi-Auto,1752.0,Petrol,3.0,0,0,0,1,0,0,0,1
2016,17980,Semi-Auto,39025.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,17480,Semi-Auto,38546.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,19980,Semi-Auto,3891.0,Petrol,1.5,0,0,0,1,0,0,0,1
2017,19480,Semi-Auto,16419.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19680,Semi-Auto,16852.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19280,Semi-Auto,43855.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,22480,Semi-Auto,19560.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,22980,Semi-Auto,16302.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,23480,Semi-Auto,10934.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19980,Semi-Auto,14379.0,Petrol,1.5,0,0,0,1,0,0,0,1
2020,42980,Semi-Auto,3999.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,19980,Semi-Auto,14285.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,29999,Semi-Auto,5276.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26479,Semi-Auto,7578.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19980,Semi-Auto,13936.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,19480,Semi-Auto,15096.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24980,Semi-Auto,4737.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24980,Semi-Auto,6894.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,34380,Semi-Auto,15554.0,Petrol,3.0,0,0,0,1,0,0,0,1
2018,25280,Automatic,4944.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,30000,Semi-Auto,9062.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24980,Automatic,7811.0,Petrol,1.5,1,0,0,0,0,0,0,1
2016,18480,Automatic,25845.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,17280,Semi-Auto,44335.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,19980,Semi-Auto,14203.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28980,Semi-Auto,9477.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,22280,Semi-Auto,19358.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26480,Semi-Auto,13708.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26480,Semi-Auto,14636.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25980,Semi-Auto,14284.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26980,Semi-Auto,9477.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25780,Semi-Auto,16900.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19980,Semi-Auto,14568.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,33780,Semi-Auto,1980.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,29980,Semi-Auto,2986.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31480,Semi-Auto,2090.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,31980,Semi-Auto,3162.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30500,Semi-Auto,4010.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30480,Semi-Auto,4688.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,33480,Semi-Auto,2330.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29980,Semi-Auto,2190.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29980,Semi-Auto,2143.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,21480,Manual,2332.0,Petrol,1.6,0,1,0,0,0,0,0,1
2016,16980,Semi-Auto,17259.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,16020,Manual,11972.0,Diesel,1.6,0,1,0,0,1,0,0,0
2016,16991,Semi-Auto,57881.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,42525,Semi-Auto,10467.0,Petrol,4.0,0,0,0,1,0,0,0,1
2017,21220,Semi-Auto,32228.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,26455,Automatic,8514.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,19825,Automatic,58873.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,21544,Automatic,16900.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,35500,Automatic,2001.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,35250,Automatic,2001.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,31980,Semi-Auto,1854.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30980,Semi-Auto,1995.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29480,Semi-Auto,2998.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,39500,Semi-Auto,3466.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,26680,Semi-Auto,16548.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,18780,Semi-Auto,38436.0,Hybrid,2.0,0,0,0,1,0,1,0,0
2019,33283,Automatic,6388.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,29650,Automatic,4501.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,65000,Semi-Auto,3398.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,29885,Automatic,6435.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,29945,Automatic,5877.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,23965,Automatic,22919.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,27725,Automatic,13037.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,28315,Semi-Auto,10042.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,25290,Automatic,23274.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,28450,Automatic,4001.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,14680,Manual,32910.0,Diesel,2.1,0,1,0,0,1,0,0,0
2017,22980,Semi-Auto,22894.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,19980,Semi-Auto,22422.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,18980,Semi-Auto,23589.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19980,Semi-Auto,29198.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,24480,Automatic,19402.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,19980,Automatic,46295.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,29780,Semi-Auto,26057.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,29480,Semi-Auto,34.0,Petrol,1.5,0,0,0,1,0,0,0,1
2017,24980,Automatic,18941.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,23980,Automatic,13973.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,29500,Semi-Auto,6643.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,27480,Semi-Auto,5090.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,23415,Semi-Auto,6955.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,29500,Semi-Auto,6922.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,23980,Semi-Auto,13864.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25080,Semi-Auto,3131.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26980,Semi-Auto,15275.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,16680,Semi-Auto,45588.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,22980,Semi-Auto,11827.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,39000,Semi-Auto,2857.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,29980,Semi-Auto,3049.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29980,Semi-Auto,1568.0,Diesel,1.6,0,0,0,1,1,0,0,0
2017,22980,Semi-Auto,29909.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,18780,Semi-Auto,40197.0,Hybrid,2.0,0,0,0,1,0,1,0,0
2019,30980,Semi-Auto,1250.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,28480,Semi-Auto,3748.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20480,Semi-Auto,14568.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,27280,Semi-Auto,7268.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,27980,Semi-Auto,10982.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24980,Semi-Auto,7043.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28180,Automatic,5477.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,23680,Semi-Auto,3436.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,44480,Semi-Auto,9103.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,34480,Semi-Auto,3446.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25780,Semi-Auto,14843.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,21500,Semi-Auto,9238.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,33842,Semi-Auto,3950.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,34987,Automatic,2791.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,44987,Automatic,1843.0,Petrol,3.0,1,0,0,0,0,0,0,1
2014,14732,Semi-Auto,38824.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,19056,Automatic,25833.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,20672,Semi-Auto,22842.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,33612,Automatic,20134.0,Petrol,3.0,1,0,0,0,0,0,0,1
2017,16991,Semi-Auto,41603.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,19990,Semi-Auto,37000.0,Hybrid,2.1,0,0,0,1,0,1,0,0
2019,27890,Semi-Auto,8317.0,Diesel,2.0,0,0,0,1,1,0,0,0
2015,14490,Semi-Auto,58502.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,18490,Semi-Auto,25584.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,13600,Manual,46384.0,Petrol,2.0,0,1,0,0,0,0,0,1
2018,22980,Semi-Auto,18285.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,44480,Semi-Auto,1752.0,Petrol,3.0,0,0,0,1,0,0,0,1
2017,15980,Manual,34691.0,Diesel,2.1,0,1,0,0,1,0,0,0
2019,45980,Semi-Auto,3999.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,29980,Semi-Auto,8202.0,Petrol,1.5,0,0,0,1,0,0,0,1
2014,11750,Semi-Auto,77043.0,Diesel,2.1,0,0,0,1,1,0,0,0
2014,13290,Semi-Auto,46078.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,29950,Semi-Auto,9613.0,Diesel,2.0,0,0,0,1,1,0,0,0
2014,11750,Semi-Auto,77043.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,27990,Semi-Auto,5550.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,16690,Semi-Auto,30199.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,22890,Automatic,6037.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,28990,Automatic,5450.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,19690,Automatic,13337.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,29480,Semi-Auto,13757.0,Petrol,1.5,0,0,0,1,0,0,0,1
2015,14500,Semi-Auto,54000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2020,35491,Semi-Auto,2669.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,24502,Semi-Auto,22079.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,20491,Semi-Auto,27993.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,41491,Automatic,2430.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,18258,Semi-Auto,51304.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,16341,Semi-Auto,29963.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,40980,Semi-Auto,22547.0,Petrol,4.0,0,0,0,1,0,0,0,1
2015,16892,Semi-Auto,35464.0,Diesel,2.1,0,0,0,1,1,0,0,0
2014,14992,Semi-Auto,53600.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,22706,Automatic,6602.0,Petrol,1.6,1,0,0,0,0,0,0,1
2019,30672,Automatic,3946.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,23111,Semi-Auto,24698.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,26176,Semi-Auto,9463.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,18700,Semi-Auto,25340.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,14307,Manual,25820.0,Petrol,2.0,0,1,0,0,0,0,0,1
2018,18900,Automatic,23570.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16800,Semi-Auto,35800.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,10090,Semi-Auto,57843.0,Diesel,2.1,0,0,0,1,1,0,0,0
2014,12600,Automatic,52379.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,25500,Semi-Auto,10592.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,25092,Automatic,22700.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,23401,Semi-Auto,11457.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,21011,Semi-Auto,18955.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,16911,Semi-Auto,32390.0,Diesel,1.6,0,0,0,1,1,0,0,0
2015,15142,Semi-Auto,48000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,14290,Semi-Auto,53227.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,20990,Semi-Auto,3239.0,Diesel,1.6,0,0,0,1,1,0,0,0
2016,14390,Semi-Auto,36836.0,Diesel,1.6,0,0,0,1,1,0,0,0
2018,23500,Semi-Auto,10240.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,39995,Semi-Auto,3560.0,Petrol,3.0,0,0,0,1,0,0,0,1
2020,29750,Automatic,3000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,26176,Semi-Auto,14232.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30976,Automatic,5552.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,15872,Manual,30000.0,Petrol,2.0,0,1,0,0,0,0,0,1
2019,27696,Automatic,11890.0,Diesel,1.6,1,0,0,0,1,0,0,0
2017,39336,Automatic,12157.0,Petrol,4.0,1,0,0,0,0,0,0,1
2017,31664,Automatic,19067.0,Petrol,3.0,1,0,0,0,0,0,0,1
2017,16092,Semi-Auto,48000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,36350,Automatic,17009.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,23942,Automatic,30124.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,27780,Semi-Auto,7109.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,36420,Automatic,6650.0,Diesel,1.6,1,0,0,0,1,0,0,0
2019,36090,Automatic,6374.0,Petrol,3.0,1,0,0,0,0,0,0,1
2019,39991,Automatic,1987.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,48491,Automatic,11347.0,Petrol,3.0,1,0,0,0,0,0,0,1
2019,38991,Automatic,4811.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,14307,Manual,25820.0,Petrol,2.0,0,1,0,0,0,0,0,1
2018,18450,Semi-Auto,34650.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,14420,Manual,33273.0,Diesel,2.1,0,1,0,0,1,0,0,0
2015,12995,Automatic,45024.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12999,Manual,47709.0,Diesel,2.1,0,1,0,0,1,0,0,0
2015,12995,Manual,22852.0,Petrol,2.0,0,1,0,0,0,0,0,1
2018,22900,Semi-Auto,4500.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24495,Semi-Auto,15674.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,24640,Automatic,11900.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,30840,Semi-Auto,7532.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,21340,Automatic,12836.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,24940,Semi-Auto,15275.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,21940,Automatic,5149.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,28940,Automatic,37.0,Petrol,2.0,1,0,0,0,0,0,0,1
2016,20503,Automatic,80612.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,22766,Automatic,4200.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,22990,Semi-Auto,32373.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,18890,Semi-Auto,25066.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,22890,Semi-Auto,20077.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,27490,Semi-Auto,11000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,15890,Semi-Auto,34499.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,33890,Semi-Auto,9290.0,Petrol,3.0,0,0,0,1,0,0,0,1
2018,33690,Semi-Auto,12055.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,37790,Semi-Auto,2200.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,26140,Semi-Auto,11674.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26440,Semi-Auto,16684.0,Diesel,1.6,0,0,0,1,1,0,0,0
2017,19240,Semi-Auto,33022.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,30740,Semi-Auto,7926.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24640,Semi-Auto,14751.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,19995,Automatic,55842.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,19995,Semi-Auto,19870.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,27340,Automatic,3970.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,25000,Automatic,9507.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,23390,Semi-Auto,16045.0,Diesel,2.0,0,0,0,1,1,0,0,0
2015,15789,Semi-Auto,42164.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,17490,Automatic,20000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,34990,Automatic,19500.0,Petrol,3.0,1,0,0,0,0,0,0,1
2016,19750,Semi-Auto,31467.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19000,Semi-Auto,17329.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,20690,Semi-Auto,15750.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,35891,Automatic,4167.0,Diesel,2.0,1,0,0,0,1,0,0,0
2015,15135,Semi-Auto,40312.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,28995,Automatic,3500.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,31495,Automatic,3500.0,Diesel,2.0,1,0,0,0,1,0,0,0
2020,39994,Semi-Auto,2499.0,Diesel,2.0,0,0,0,1,1,0,0,0
2020,39994,Semi-Auto,2499.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24995,Automatic,3485.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,28395,Semi-Auto,3610.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,25494,Automatic,4158.0,Petrol,1.5,1,0,0,0,0,0,0,1
2018,24994,Semi-Auto,9009.0,Petrol,2.0,0,0,0,1,0,0,0,1
2018,23995,Semi-Auto,12137.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,21950,Semi-Auto,25270.0,Hybrid,2.1,0,0,0,1,0,1,0,0
2018,49990,Semi-Auto,19870.0,Petrol,4.0,0,0,0,1,0,0,0,1
2017,23400,Semi-Auto,35270.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,21958,Semi-Auto,14105.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,18500,Automatic,8940.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15495,Semi-Auto,21064.0,Petrol,2.0,0,0,0,1,0,0,0,1
2015,15890,Semi-Auto,54000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,26990,Semi-Auto,1237.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,18490,Semi-Auto,36688.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,24490,Semi-Auto,6877.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,21500,Semi-Auto,37188.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,23490,Semi-Auto,10530.0,Petrol,1.5,0,0,0,1,0,0,0,1
2017,22995,Semi-Auto,21590.0,Petrol,2.0,0,0,0,1,0,0,0,1
2018,24890,Semi-Auto,7859.0,Petrol,2.0,0,0,0,1,0,0,0,1
2015,14150,Semi-Auto,60597.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,15000,Manual,32254.0,Diesel,1.6,0,1,0,0,1,0,0,0
2016,22495,Semi-Auto,25399.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19495,Semi-Auto,23136.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,22395,Semi-Auto,26853.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,19495,Semi-Auto,17257.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,14995,Automatic,48054.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,18995,Manual,9098.0,Diesel,2.1,0,1,0,0,1,0,0,0
2019,28995,Automatic,4499.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,26940,Automatic,4600.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,25440,Semi-Auto,8763.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,23740,Semi-Auto,13046.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,17440,Automatic,25374.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,30240,Automatic,4999.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,28150,Automatic,1999.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,32940,Automatic,4999.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,31740,Automatic,4999.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,30450,Automatic,4999.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,32540,Automatic,2960.0,Diesel,2.0,1,0,0,0,1,0,0,0
